,ADANIPORTS_Volume,ADANIPORTS_Close,ASIANPAINT_Volume,ASIANPAINT_Close,AXISBANK_Volume,AXISBANK_Close,BAJAJ_AUTO_Volume,BAJAJ_AUTO_Close,BAJFINANCE_Volume,BAJFINANCE_Close,BAJAJFINSV_Volume,BAJAJFINSV_Close,BHARTIARTL_Volume,BHARTIARTL_Close,BPCL_Volume,BPCL_Close,BRITANNIA_Volume,BRITANNIA_Close,CIPLA_Volume,CIPLA_Close,COALINDIA_Volume,COALINDIA_Close,DIVISLAB_Volume,DIVISLAB_Close,DRREDDY_Volume,DRREDDY_Close,EICHERMOT_Volume,EICHERMOT_Close,GRASIM_Volume,GRASIM_Close,HCLTECH_Volume,HCLTECH_Close,HDFC_Volume,HDFC_Close,HDFCBANK_Volume,HDFCBANK_Close,HDFCLIFE_Volume,HDFCLIFE_Close,HEROMOTOCO_Volume,HEROMOTOCO_Close,HINDALCO_Volume,HINDALCO_Close,HINDUNILVR_Volume,HINDUNILVR_Close,ICICIBANK_Volume,ICICIBANK_Close,INDUSINDBK_Volume,INDUSINDBK_Close,INFY_Volume,INFY_Close,IOC_Volume,IOC_Close,ITC_Volume,ITC_Close,JSWSTEEL_Volume,JSWSTEEL_Close,KOTAKBANK_Volume,KOTAKBANK_Close,LT_Volume,LT_Close,MM_Volume,MM_Close,MARUTI_Volume,MARUTI_Close,NESTLEIND_Volume,NESTLEIND_Close,NTPC_Volume,NTPC_Close,ONGC_Volume,ONGC_Close,POWERGRID_Volume,POWERGRID_Close,RELIANCE_Volume,RELIANCE_Close,SBIN_Volume,SBIN_Close,SBILIFE_Volume,SBILIFE_Close,SHREECEM_Volume,SHREECEM_Close,SUNPHARMA_Volume,SUNPHARMA_Close,TATAMOTORS_Volume,TATAMOTORS_Close,TATASTEEL_Volume,TATASTEEL_Close,TCS_Volume,TCS_Close,TECHM_Volume,TECHM_Close,TITAN_Volume,TITAN_Close,ULTRACEMCO_Volume,ULTRACEMCO_Close,UPL_Volume,UPL_Close,WIPRO_Volume,WIPRO_Close,NIFTY_50_Volume,NIFTY_50_Close,Label
233,1913068.0,323.9,769528.0,835.2,6754389.0,557.85,374689.0,2094.55,18449.0,4341.2,42060.0,1431.2,4228563.0,404.75,889803.0,795.7,158628.0,2259.1,1652776.0,728.2,1859700.0,359.6,251702.0,1935.25,232946.0,3684.85,32689.0,15983.3,66639.0,3766.3,2174069.0,934.55,1946193.0,1328.7,1549268.0,1032.75,1755867.0,366.2,359998.0,2632.35,6514199.0,136.95,1212932.0,913.45,8953902.0,317.4,738125.0,906.95,2135567.0,2159.5,1130827.0,372.2,7033050.0,340.6,775509.0,937.6,1574149.0,1386.85,1428322.0,1769.7,661041.0,1268.85,306684.0,3599.9,17718.0,7157.45,4590794.0,156.3,2327210.0,319.0,1382076.0,147.95,4863211.0,832.85,12933524.0,272.05,1353205.0,676.1,10259.0,10954.95,3978093.0,1152.05,3201751.0,560.35,7293723.0,333.5,943461.0,2585.0,1922672.0,652.85,636179.0,406.6,283978.0,2931.85,2842805.0,473.25,1854541.0,615.05,141765381.0,8660.3,0
234,1317175.0,319.15,982733.0,846.85,5750765.0,555.9,243842.0,2099.5,18824.0,4489.2,44559.0,1455.6,5761565.0,419.15,2316704.0,819.65,138615.0,2258.75,2259141.0,736.7,6874570.0,380.35,200744.0,1943.45,443971.0,3755.45,76696.0,16524.85,44248.0,3800.25,1793667.0,958.85,2589418.0,1299.7,1026536.0,1035.55,451965.0,369.8,1053590.0,2605.8,6176434.0,137.95,1296825.0,912.55,8325976.0,315.1,456811.0,901.95,2546394.0,2200.55,2749856.0,377.15,8254426.0,346.25,539285.0,932.0,301712.0,1371.6,1377962.0,1779.45,527368.0,1274.2,256031.0,3628.7,12695.0,7046.2,2557234.0,156.1,3984166.0,313.0,2255085.0,147.3,5673710.0,865.9,9913899.0,273.9,125634.0,676.0,1880.0,10788.35,2732857.0,1150.45,3774897.0,561.5,6284727.0,336.1,826067.0,2641.4,3505745.0,672.3,534912.0,407.45,270787.0,2986.45,1741004.0,462.25,1788943.0,616.3,149617725.0,8714.4,0
235,1503986.0,316.7,1019655.0,853.15,9653162.0,572.15,219282.0,2098.55,53518.0,4504.65,44377.0,1464.65,4665113.0,407.2,1041950.0,811.85,164822.0,2277.9,1409699.0,719.45,3309241.0,386.95,199551.0,1934.0,309859.0,3740.25,53850.0,16302.5,32974.0,3768.4,1337066.0,964.15,3333998.0,1303.05,1750696.0,1056.1,386859.0,372.3,1041470.0,2611.6,6142066.0,139.9,1237632.0,926.45,12287482.0,320.6,1086130.0,943.9,2645387.0,2215.0,952355.0,375.0,5111691.0,347.15,1258324.0,952.7,1609223.0,1430.6,1135253.0,1770.8,606964.0,1274.55,238584.0,3659.2,30467.0,7101.0,2900768.0,157.35,3808846.0,310.15,1362527.0,151.0,6234931.0,895.1,13471276.0,280.85,391766.0,676.6,10067.0,11091.9,3143647.0,1113.45,3043135.0,559.9,6151508.0,346.05,1272225.0,2664.55,1882337.0,670.4,756901.0,399.95,192790.0,2963.95,1885806.0,454.25,1321860.0,617.15,158192905.0,8778.3,0
236,2127407.0,319.8,802074.0,859.45,4938698.0,568.05,156593.0,2098.75,32451.0,4522.1,24306.0,1454.85,4599422.0,411.95,1349753.0,820.05,153299.0,2277.9,2038210.0,701.15,3579563.0,389.0,59441.0,1938.25,215427.0,3797.4,38681.0,16230.25,26571.0,3792.7,1418739.0,967.25,2003341.0,1290.35,1529831.0,1042.65,1073936.0,372.5,654704.0,2583.85,4860480.0,137.9,1161659.0,933.8,8230199.0,318.3,761095.0,945.25,1780944.0,2233.95,784444.0,375.05,3728914.0,346.65,793721.0,951.9,883286.0,1422.4,943728.0,1764.0,464277.0,1286.75,201302.0,3666.6,44957.0,7098.5,2667347.0,155.65,5795596.0,309.75,1237584.0,152.7,5788462.0,904.35,16880558.0,285.75,232965.0,673.3,19680.0,10803.2,2880186.0,1119.75,2808049.0,562.65,4816228.0,342.7,907772.0,2653.75,1675314.0,660.2,969396.0,400.55,118815.0,2969.05,1762467.0,463.4,1075974.0,617.7,141464357.0,8780.35,0
237,2405161.0,330.8,805167.0,862.05,4596222.0,566.0,250008.0,2095.3,30082.0,4453.75,16832.0,1438.4,3882509.0,425.7,971008.0,818.4,277352.0,2310.2,1497566.0,712.4,2909461.0,392.35,135943.0,1932.65,263460.0,3795.35,43662.0,16070.7,28531.0,3780.5,1549571.0,976.05,2030711.0,1305.25,1140809.0,1038.8,2557300.0,386.6,420050.0,2580.7,5017864.0,136.1,1374251.0,949.15,8009699.0,316.9,847695.0,949.75,1218084.0,2238.8,706863.0,376.95,7261102.0,351.5,635916.0,942.3,813198.0,1445.6,1572209.0,1803.5,786571.0,1247.8,218690.0,3665.2,29502.0,7098.55,2657574.0,157.3,1864743.0,311.85,1242378.0,154.35,4612201.0,922.5,11985436.0,286.3,717060.0,670.05,20188.0,10437.65,2036205.0,1150.95,2889208.0,556.25,3442898.0,345.2,654321.0,2655.5,1357726.0,664.4,1399618.0,414.85,238104.0,3001.45,3325753.0,474.7,866150.0,624.2,122833397.0,8834.0,0
238,1576904.0,325.75,1279621.0,839.05,8869483.0,550.2,190435.0,2075.0,38327.0,4456.0,23320.0,1421.7,3500240.0,415.15,1178017.0,802.4,207468.0,2344.55,1604656.0,692.9,4149634.0,385.95,169169.0,1922.6,293648.0,3753.6,44445.0,15872.7,42704.0,3804.6,1549286.0,944.5,2830551.0,1290.45,1223499.0,1031.65,2065266.0,399.15,726309.0,2524.55,8714291.0,135.15,924855.0,934.7,10270686.0,315.0,862700.0,946.55,1559446.0,2213.7,708832.0,372.95,11661496.0,354.95,282151.0,928.75,2520902.0,1443.9,1520329.0,1787.65,1824112.0,1208.9,232802.0,3680.25,23427.0,7068.4,3425071.0,154.35,6055826.0,317.15,1311084.0,151.55,5081693.0,923.65,17289500.0,290.0,1979234.0,642.65,64431.0,10533.7,3103257.0,1117.3,4118983.0,540.45,3199963.0,337.65,1456967.0,2627.75,3785304.0,659.85,947070.0,411.35,585767.0,2986.5,3550023.0,460.85,1371735.0,606.65,170458015.0,8750.2,0
239,1676768.0,327.5,1366075.0,822.25,7288785.0,550.8,252040.0,2088.05,10448.0,4584.95,24264.0,1434.6,3091097.0,418.0,1333628.0,800.9,161860.0,2329.15,1787533.0,678.85,2034424.0,383.65,171956.0,1896.6,233587.0,3680.3,108100.0,15837.2,98200.0,3730.0,1028691.0,954.25,3456440.0,1306.8,1402530.0,1029.65,1231518.0,397.65,1443068.0,2430.1,5457847.0,137.15,1071747.0,933.1,8802458.0,312.5,3431738.0,934.45,2251953.0,2194.65,633348.0,363.9,5243825.0,350.1,507554.0,941.6,728246.0,1418.4,1501255.0,1754.3,1141175.0,1228.5,206305.0,3677.9,26406.0,7026.8,2617615.0,156.1,6557857.0,327.65,1401807.0,150.7,4612192.0,928.35,15043998.0,292.4,350633.0,623.0,14157.0,10451.5,2725037.0,1087.95,4027716.0,541.25,3770739.0,337.7,1608785.0,2582.8,1850395.0,656.05,884632.0,406.25,301285.0,2895.05,1788201.0,451.95,2451912.0,601.95,149337173.0,8706.7,0
240,1471127.0,322.75,685338.0,816.8,6618167.0,533.7,178998.0,2065.3,18722.0,4529.45,21005.0,1422.15,5556587.0,405.95,1094614.0,797.85,113874.0,2298.95,2231820.0,680.4,2106426.0,380.4,216144.0,1893.5,258444.0,3647.15,57568.0,15311.1,71433.0,3647.2,1569116.0,940.1,2204849.0,1306.7,1012253.0,1018.25,279874.0,403.6,1198446.0,2410.5,8674061.0,139.75,764984.0,937.65,10581425.0,310.1,2706290.0,876.0,1612579.0,2179.25,519546.0,359.4,5871559.0,351.85,820956.0,956.25,585706.0,1386.55,998665.0,1739.75,457307.0,1224.5,99056.0,3646.8,14346.0,7000.85,3192655.0,158.0,4267914.0,330.0,2062579.0,150.1,5476551.0,926.85,16819018.0,291.75,208275.0,612.45,22748.0,10039.1,3749872.0,1037.75,2728290.0,535.35,6980772.0,346.0,4834371.0,2474.85,2224178.0,641.05,603542.0,395.05,505583.0,2809.15,2555563.0,428.9,1564242.0,586.85,155474164.0,8606.0,0
241,2002115.0,313.5,920198.0,808.95,7836613.0,518.25,257106.0,2022.05,19099.0,4558.25,53508.0,1338.9,3282831.0,402.3,1300180.0,803.5,262487.0,2170.0,1915626.0,660.0,3400318.0,372.05,236892.0,1824.9,302996.0,3567.0,90233.0,14762.0,67827.0,3612.0,1611552.0,924.3,2966624.0,1268.65,1297220.0,1005.1,1078490.0,401.35,1710612.0,2316.35,5669966.0,138.25,879556.0,913.45,10603355.0,311.15,1937207.0,843.75,3206346.0,2132.15,935471.0,359.45,7517021.0,341.9,955217.0,962.7,1214792.0,1370.9,1583554.0,1698.45,1682102.0,1187.7,175033.0,3608.05,15258.0,6953.2,2379637.0,154.4,3024135.0,321.8,1281928.0,149.8,8601165.0,885.65,13788536.0,287.65,1139496.0,613.35,31069.0,10050.4,2941375.0,1043.8,5011252.0,533.2,6266956.0,344.45,1445361.0,2428.8,2301636.0,632.3,934634.0,394.95,496778.0,2778.15,1997796.0,409.9,1485403.0,575.4,154492312.0,8448.1,0
243,2317579.0,313.7,1779318.0,785.45,6947536.0,540.1,326374.0,1983.7,17256.0,4279.9,28409.0,1324.6,4199482.0,399.4,1925700.0,805.05,283304.0,2066.25,1969424.0,656.7,2165103.0,379.2,178388.0,1798.05,339644.0,3570.3,110913.0,14366.15,56226.0,3670.0,3967341.0,877.3,2774253.0,1277.2,1691484.0,1013.1,637189.0,398.55,840590.0,2409.4,6263990.0,134.65,2106687.0,907.15,11142006.0,312.95,1350387.0,846.25,3087746.0,2137.7,999368.0,363.45,7179010.0,343.4,633768.0,960.45,849809.0,1362.25,1850766.0,1745.6,831218.0,1212.95,422446.0,3462.95,17374.0,6872.05,2768504.0,152.7,4904431.0,312.3,2727927.0,147.05,3374188.0,879.75,17741741.0,283.85,367015.0,566.05,27234.0,10102.4,10905987.0,967.8,4311384.0,523.5,4784322.0,351.35,2093406.0,2445.1,3464944.0,629.8,517359.0,396.1,361828.0,2792.8,2093006.0,429.85,6270181.0,544.55,176926942.0,8429.7,0
244,1069160.0,318.6,1275295.0,786.4,5464184.0,538.2,145385.0,1991.05,77224.0,4274.65,18612.0,1361.6,5744973.0,399.85,851651.0,802.55,160707.0,2151.65,3600202.0,663.95,2812629.0,384.25,105824.0,1790.75,171687.0,3528.8,47521.0,14747.05,44495.0,3639.3,3195690.0,895.0,3429256.0,1276.05,2406957.0,1013.5,1334156.0,401.45,1012419.0,2390.55,6782890.0,135.05,1027886.0,902.65,9411673.0,311.85,1373721.0,858.75,2972950.0,2122.0,1183125.0,368.5,5949753.0,342.1,987193.0,985.55,505623.0,1377.55,1698155.0,1724.1,829409.0,1198.85,234616.0,3494.45,35827.0,6908.7,2400684.0,149.5,3466034.0,307.95,1977262.0,146.65,3048801.0,877.05,13874710.0,277.65,141456.0,577.25,9727.0,10330.15,9450660.0,942.0,4961920.0,512.0,12192278.0,369.45,2171495.0,2457.25,3887545.0,615.2,743194.0,403.45,220291.0,2728.3,1526047.0,437.25,3043814.0,534.25,169840748.0,8398.3,0
245,1316393.0,316.3,1123939.0,771.35,6533254.0,527.25,269572.0,1998.85,28969.0,4139.9,20855.0,1360.25,7402536.0,399.15,690014.0,780.5,191441.0,2139.7,1623284.0,637.65,2896474.0,376.25,87786.0,1776.1,186232.0,3484.15,122626.0,14720.5,25474.0,3663.05,3203245.0,896.95,1693928.0,1245.15,1801311.0,1006.45,570933.0,397.8,1960963.0,2352.8,7487405.0,131.15,1122637.0,889.5,12256632.0,308.25,1042505.0,830.55,10891363.0,1995.2,1022638.0,355.8,11545879.0,347.95,699639.0,956.6,846360.0,1368.25,1458168.0,1678.6,2021195.0,1172.1,332449.0,3541.4,10639.0,6849.75,3337315.0,149.8,4934294.0,316.85,1470070.0,145.85,2905259.0,878.9,10049508.0,275.55,615329.0,551.8,13867.0,10041.6,10416821.0,947.4,4302328.0,516.2,8458618.0,370.5,1812579.0,2493.05,3375425.0,587.5,738949.0,395.9,361319.0,2706.95,1267341.0,434.7,3565799.0,523.2,177843969.0,8305.25,0
246,2330507.0,305.95,1625216.0,744.8,7839080.0,524.2,228380.0,1984.45,41701.0,3995.2,14405.0,1326.05,15164337.0,391.0,1242333.0,732.3,96251.0,2071.5,1502771.0,628.45,2202533.0,377.65,232723.0,1739.3,544699.0,3385.6,98264.0,14771.05,77792.0,3613.7,1894616.0,883.2,3816253.0,1211.75,1842676.0,1005.45,941682.0,393.4,2307119.0,2317.0,4805160.0,130.05,945769.0,866.65,22562759.0,302.3,1087851.0,823.05,4955660.0,1984.65,537745.0,349.6,6247926.0,344.85,662708.0,937.7,594524.0,1336.85,1850014.0,1667.7,1214861.0,1165.95,1804129.0,3648.4,34239.0,6848.1,4093158.0,148.25,2206248.0,309.35,1154448.0,144.95,2524227.0,875.3,12394191.0,267.05,527415.0,511.6,14509.0,9977.9,7641311.0,926.4,3082875.0,516.85,4996552.0,368.9,1366526.0,2500.2,4643882.0,587.25,947654.0,386.5,585545.0,2655.3,5126962.0,445.85,1840543.0,533.8,174706337.0,8213.8,0
247,2539436.0,306.1,2052761.0,765.45,6322607.0,535.0,217394.0,1990.15,20846.0,4007.8,34819.0,1325.45,5188517.0,400.75,1816462.0,765.15,157869.0,2095.05,1434089.0,631.65,3455021.0,372.4,90617.0,1762.3,276789.0,3412.25,48763.0,15175.05,77404.0,3623.7,2901828.0,870.5,3962095.0,1228.25,1985527.0,1004.55,1640501.0,384.0,711394.0,2355.55,6154792.0,131.35,1844291.0,860.6,34043202.0,326.85,1528666.0,827.7,2598375.0,1960.9,1116029.0,351.45,7124405.0,337.55,528814.0,945.2,973808.0,1342.05,2207257.0,1665.45,674885.0,1182.2,1129937.0,3822.6,25326.0,6836.85,3272021.0,151.3,3347533.0,307.55,1929106.0,144.45,3357286.0,865.2,12693457.0,272.5,568704.0,521.35,12983.0,10255.3,5553353.0,924.85,6417077.0,529.85,4159900.0,371.25,1544149.0,2495.0,1776573.0,608.6,612828.0,386.15,461994.0,2688.9,3496279.0,475.85,3071168.0,532.25,183754628.0,8285.6,0
248,1566799.0,312.85,1445757.0,754.4,9301407.0,551.95,152835.0,1978.65,63498.0,3989.5,31023.0,1389.2,11248419.0,387.35,1013258.0,755.95,100540.0,2151.6,1272786.0,629.25,2453973.0,370.95,77656.0,1760.65,233769.0,3382.45,38404.0,15238.1,68473.0,3599.45,2038048.0,887.2,4661402.0,1201.15,1965891.0,993.15,1285180.0,387.05,295438.0,2372.1,7223085.0,130.6,1323821.0,857.7,22274013.0,330.15,1119768.0,833.1,2072264.0,1961.15,738807.0,349.85,6727361.0,328.15,756001.0,957.15,613149.0,1329.8,1416757.0,1655.25,504548.0,1172.65,703698.0,3766.2,41655.0,6565.45,3734159.0,151.6,2963827.0,306.3,1159860.0,143.05,3746012.0,850.0,8217676.0,271.9,1232831.0,542.05,28669.0,10332.5,7229944.0,940.5,3685760.0,520.9,5452386.0,369.95,1009810.0,2487.3,1729917.0,616.9,866439.0,381.85,292385.0,2679.25,2439809.0,468.65,2817203.0,541.65,174958511.0,8239.75,1
249,2916537.0,317.55,2260678.0,762.45,15658642.0,567.8,1262699.0,1948.65,49036.0,4044.3,114668.0,1434.9,8223433.0,381.1,2039936.0,764.75,151288.0,2197.85,2844112.0,636.0,4879254.0,362.75,170848.0,1723.45,801536.0,3310.25,63574.0,15191.6,160442.0,3589.3,3669235.0,880.55,7207702.0,1170.0,3785921.0,988.8,1527245.0,390.2,1052575.0,2328.9,11618447.0,128.6,3001302.0,850.35,18898177.0,331.15,1960263.0,823.8,3283565.0,1942.25,1112443.0,361.2,13358444.0,322.35,1102071.0,932.2,2156534.0,1332.9,2491685.0,1631.3,1623642.0,1145.0,592304.0,3725.85,42919.0,6572.6,5757489.0,150.3,6466227.0,304.0,2306201.0,142.2,7955186.0,862.35,21635216.0,269.75,1801469.0,565.4,12871.0,10192.85,16367861.0,938.85,10009172.0,508.25,6180164.0,360.35,1869027.0,2463.7,2983762.0,621.35,2267714.0,382.8,465521.0,2672.1,5377455.0,490.65,3178167.0,538.6,281696257.0,8181.5,0
250,6375610.0,347.2,1071772.0,779.4,4309985.0,568.35,610067.0,2087.9,32587.0,4192.65,53020.0,1451.1,4528827.0,392.9,1041216.0,783.7,59994.0,2248.4,3045985.0,673.7,1970167.0,369.8,73858.0,1783.45,252822.0,3395.05,26022.0,15334.6,128000.0,3625.0,1676262.0,919.8,4151853.0,1202.2,785362.0,1000.95,1025212.0,393.3,1647793.0,2389.55,4003261.0,133.15,558193.0,861.75,10280364.0,329.3,868300.0,841.7,3340398.0,1993.1,703741.0,364.75,4806248.0,330.2,524622.0,937.95,637716.0,1338.8,1637032.0,1629.3,808018.0,1202.5,478823.0,3757.75,16941.0,6801.45,1870746.0,152.35,11248739.0,328.35,2054279.0,144.15,3446692.0,890.95,8012690.0,277.15,874787.0,558.3,19193.0,10334.3,7780934.0,947.75,5849866.0,506.45,3268455.0,361.65,945315.0,2481.55,2859253.0,611.75,462963.0,385.25,304191.0,2709.05,3005925.0,497.15,987086.0,541.15,136913823.0,8331.95,0
251,4219216.0,342.7,952716.0,781.4,5385676.0,565.85,291839.0,2061.65,32021.0,4290.15,38641.0,1443.7,2442992.0,387.05,944901.0,777.3,86370.0,2344.95,2220174.0,662.3,2200905.0,364.4,82569.0,1748.5,314801.0,3402.65,32344.0,15555.5,69824.0,3580.5,1729767.0,911.95,2910239.0,1180.35,1284501.0,987.65,1765005.0,396.15,775073.0,2357.45,8946517.0,139.35,1663346.0,879.05,9190098.0,328.45,672307.0,836.55,2352129.0,1962.75,612064.0,364.2,8972029.0,326.25,1056107.0,973.2,3340686.0,1423.25,1423615.0,1642.4,657591.0,1179.25,458196.0,3793.05,14582.0,6807.4,2065173.0,150.5,16353635.0,342.15,4499537.0,143.15,4079468.0,892.15,7102772.0,272.05,237685.0,549.45,7432.0,10414.15,4329997.0,958.45,3398712.0,510.45,7665150.0,380.1,1627535.0,2517.85,2826920.0,609.95,593407.0,384.4,150916.0,2709.2,2614949.0,495.1,1617499.0,544.9,156019941.0,8324.8,0
252,2247751.0,331.2,1616619.0,760.85,7698992.0,543.3,649622.0,2020.3,16213.0,4285.4,29814.0,1438.85,13587701.0,390.2,1508176.0,748.2,224146.0,2247.3,3640420.0,636.25,3280440.0,353.1,166725.0,1716.75,407940.0,3353.4,46544.0,15080.3,109082.0,3478.0,2297639.0,891.15,5476440.0,1163.6,2751924.0,970.6,496422.0,392.95,1488751.0,2326.4,9503948.0,137.75,1989322.0,858.2,18152279.0,312.15,985312.0,802.95,2627102.0,1922.05,1767081.0,336.3,13474574.0,318.35,1023238.0,930.5,2351920.0,1351.2,3229157.0,1564.65,1121923.0,1163.15,430929.0,3634.55,17433.0,6802.75,4896975.0,144.6,6867376.0,327.9,3392764.0,140.6,5128997.0,880.25,16335660.0,265.4,205413.0,540.3,45614.0,10330.95,5151640.0,937.15,5925410.0,497.85,5998971.0,367.65,1697203.0,2463.05,3148933.0,608.9,1719756.0,383.4,481825.0,2605.7,3380818.0,478.9,2779652.0,532.35,212509839.0,8097.0,1
253,1709602.0,322.8,1718402.0,765.75,5848608.0,527.35,433821.0,2067.85,12177.0,4180.55,25311.0,1379.75,7914843.0,393.65,1305842.0,729.95,111302.0,2236.35,1896392.0,627.8,2921296.0,360.8,284186.0,1725.15,419936.0,3282.9,75055.0,14806.95,39740.0,3510.55,1819982.0,920.75,3674392.0,1154.25,2934166.0,951.3,1584598.0,394.75,1397408.0,2354.55,5764064.0,134.3,982642.0,866.25,14623801.0,304.6,1753181.0,795.2,1694996.0,1944.0,1234189.0,330.85,7067920.0,322.55,1163516.0,885.85,1454642.0,1308.2,2652013.0,1568.9,978891.0,1170.75,469950.0,3543.6,28509.0,6767.55,3225571.0,142.5,3895409.0,320.05,3064541.0,140.3,3825462.0,870.75,15962706.0,260.95,152186.0,561.05,26718.0,10128.15,3690081.0,927.9,5504557.0,488.1,4140828.0,367.3,1602514.0,2545.25,1954517.0,614.25,1729099.0,369.55,342436.0,2619.15,2026498.0,488.0,2274572.0,538.15,166563657.0,8057.3,1
254,2097977.0,335.1,1127201.0,759.4,10010992.0,540.8,338090.0,2123.05,20226.0,4344.45,19207.0,1425.05,5742562.0,397.95,1110210.0,748.05,93674.0,2203.4,2770332.0,654.7,2285680.0,363.7,184516.0,1722.7,268473.0,3350.45,136892.0,15781.15,65117.0,3493.15,1789684.0,925.5,3665418.0,1185.35,2892983.0,982.0,566084.0,392.7,1079192.0,2300.65,4144037.0,138.95,5244650.0,895.2,14247524.0,317.0,1407570.0,810.45,1444419.0,1957.95,684909.0,335.35,8104600.0,328.0,513144.0,890.25,1087064.0,1329.5,2561524.0,1601.25,477450.0,1180.35,495595.0,3610.55,22452.0,6796.3,2435540.0,142.0,4286108.0,315.5,1680247.0,140.0,3909788.0,889.7,14044596.0,261.95,223216.0,540.85,22945.0,10150.55,4998817.0,940.25,6229295.0,513.7,3452917.0,366.7,1501832.0,2527.25,1400231.0,621.4,5691342.0,353.6,391296.0,2698.0,1845532.0,506.55,1556955.0,540.5,188776090.0,8191.5,1
255,2266220.0,344.05,976348.0,771.65,6700085.0,551.1,312569.0,2182.4,15011.0,4347.1,41095.0,1442.15,4325644.0,396.2,766006.0,750.8,152610.0,2283.2,2078211.0,666.1,3000387.0,371.95,109634.0,1731.45,243378.0,3359.7,245273.0,16871.6,24452.0,3556.75,1796106.0,941.9,3535741.0,1226.1,1682836.0,990.3,606060.0,396.7,887873.0,2384.25,6190079.0,142.5,2712131.0,864.7,8732220.0,323.5,1423467.0,819.65,1196378.0,1993.65,616705.0,338.95,5863983.0,326.45,515322.0,903.2,709506.0,1339.05,2058533.0,1615.3,353530.0,1194.25,288810.0,3651.7,39358.0,6806.3,2446265.0,144.95,3621037.0,319.0,2209463.0,143.0,3249083.0,895.95,17198308.0,276.05,213930.0,552.5,12265.0,10280.8,5241168.0,964.4,5520513.0,529.7,4477605.0,377.1,1286541.0,2556.0,2019842.0,631.3,1343524.0,367.65,500284.0,2823.8,2852382.0,504.75,2101092.0,541.5,197882948.0,8325.25,1
